# dvcd|name
ANNO_INPT_BEGIN_YMD|공지입력시작일자
ANNO_INPT_END_TIME|공지입력종료시간
ANNO_INPT_END_YMD|공지입력종료일자
ANNO_INPT_TEXT|공지입력내용
ANNO_MATER_CD|공지사항코드
ANNO_MATER_DTL_DVCD|공지사항상세구분코드
ANNO_MATER_DVCD|공지사항구분코드
ANNO_MATER_NM|공지사항명
ANNO_MATER_NO|공지사항번호
ANNO_MATER_TEXT|공지사항내용
ANNO_MATER_TITLE|공지사항제목
ANNO_TEXT|공지내용
ANNO_TITLE|공지제목
ANNO_YN|공지여부
ANNO|공지
ANNU_EXTY_AMT|연차수당금액
ANNU_EXTY|연차수당
ANNU|연차
ANOM|익명
ANOUR|발표지
ANOU_COLDSTT_NM|발표논문집명
ANOU_MIGR_YN|발표이관여부
ANOU_NATION_CD|발표국가코드
ANOU_PLACE_NM|발표장소명
ANOU_THES_NM|발표논문명
ANOU_YMD|발표일자
ANOU_YM|발표년월
ANOU_YRMM|발표연월
ANOU|발표
ANSP_KEEP_YN_ARTC|답안보관여부항목
ANSP_KEEP_YN_DVCD|답안보관여부구분코드
ANSP_KEEP_YN|답안보관여부
ANSP|답안
ANS_CNT|답변수
ANS_NM|답변명
ANS_NO|답변번호
ANS_PNT|답변점수
ANS_PPNU|답변인원
ANS_SEQ|답변순번
ANS_TEXT|답변내용
ANS|답변
AORT_DVCD|정년구분코드
AORT_EXPT_YMD|정년예정일자
AORT_GUARA_APLY_YN_ARTC|정년보장적용여부항목
AORT_GUARA_APLY_YN|정년보장적용여부
AORT_GUARA_EVALU_AFF_DVCD|정년보장심사계열구분코드
AORT_GUARA_EVALU_APLY_YN|정년보장심사적용여부
AORT_GUARA_FLFL_YN|정년보장이행여부
AORT_GUARA_YMD|정년보장일자
AORT_GUARA_YN_DVCD|정년보장여부구분코드
AORT_GUARA_YN|정년보장여부
AORT_MONS_CNT|정년개월수
AORT_TRAC_FTCH_SCUR_RT|정년트랙전임교원확보율
AORT_TRAC_FTCH_STUD_CNT|정년트랙전임교원학생수
AORT_TRAC_FTM_CNT|정년트랙전임수
AORT_TRAC_PPNU|정년트랙인원
AORT_YN|정년여부
AORT|정년
APAYM_CWORKPL_FFVST|기납부현근무지농특세
APAYM_CWORKPL_INCMX|기납부현근무지소득세
APAYM_CWORKPL_REGIX|기납부현근무지주민세
APAYM_ENSC_AMT|기납부입학금액
APAYM_INCMX_AMT|기납부소득세금액
APAYM_LSSN_AMT|기납부수업금액
APAYM_POINT|기납부학점
APAYM_PWORKPL_FFVST|기납부종근무지농특세
APAYM_PWORKPL_INCMX|기납부종근무지소득세
APAYM_PWORKPL_REGIX|기납부종근무지주민세
APAYM_REGION_INCMX_AMT|기납부지방소득세금액
APAYM|기납부
APCB_GVOF_NM|해당관청명
APCB_YRMM_NM|해당연월명
APCB|해당
API|API
APLCNT_CTCKR|신청자연락처
APLCNT_DVCD|신청자구분코드
APLCNT_EMAIL|신청자이메일
APLCNT_EXTNS_TEL_NO|신청자내선전화번호
APLCNT_ID|신청자ID
APLCNT_NAME|신청자성명
APLCNT_NM|신청자명
APLCNT_NO|신청자번호
APLCNT_OPIN|신청자의견
APLCNT_TEL_NO|신청자전화번호
APLCNT|신청자
APLN_BEGIN_YMD|활용시작일자
APLN_END_YMD|활용종료일자
APLN_NCST_TEXT|활용필요성내용
APLN_PLAN|활용계획
APLN_TERM_SMR|활용기간학기
APLN_TERM_YY|활용기간연도
APLN|활용
APLT_AUTHR_NM_ARTC|원서저자명항목
APLT_AUTHR_NM|원서저자명
APLT_NATION_CD|원서국가코드
APLT_NM_ARTC|원서명항목
APLT_NM|원서명
APLT_PUBR_NM_ARTC|원서출판사명항목
APLT_PUBR_NM|원서출판사명
APLT_PUBS_NATION_CD_ARTC|원서출판국가코드항목
APLT_PUBS_NATION_CD|원서출판국가코드
APLT_PUBS_YEAR|원서출판년도
APLT_PUBS_YY_ARTC|원서출판연도항목
APLT_PUBS_YY_NM_ARTC|원서출판연도명항목
APLT_PUBS_YY|원서출판연도
APLT_RECE_MTBA|원서접수유의사항
APLT_RECE_NO|원서접수번호
APLT_UPLOAD_YN|원서업로드여부
APLT_WRITE_LANG_ARTC|원서작성언어항목
APLT_WRITE_LANG|원서작성언어
APLT|원서
APLY_BEGIN_SCYR|적용시작학년도
APLY_BEGIN_SMR_CD|적용시작학기코드
APLY_BEGIN_YMD|적용시작일자
APLY_BEGIN_YM|적용시작년월
APLY_BUDG_DVCD|적용예산구분코드
APLY_DT|적용일시
APLY_DVCD|적용구분코드
APLY_END_YMD|적용종료일자
APLY_END_YM|적용종료년월
APLY_FAC_DVCD|적용이수구분코드
APLY_FIED|적용분야
APLY_HRS|적용시수
APLY_MONTH_DEPRE_AMT|적용월상각금액
APLY_MONTH_DVCD|적용월구분코드
APLY_MONTH|적용월
APLY_RATE|적용비율
APLY_RESL_NO|적용결의번호
APLY_RMR_AMT|적용보수금액
APLY_RULE_DVCD|적용규정구분코드
APLY_RULE_TEXT|적용규정내용
APLY_SEQ|적용순번
APLY_SMR_CNT|적용학기수
APLY_SMR|적용학기
APLY_YEAR|적용년도
APLY_YN|적용여부
APLY_YY|적용연도
APLY|적용
APNT_DVCD|위촉구분코드
APNT_OFITTL|위촉직명
APNT_REASON|위촉사유
APNT_YMD|위촉일자
APNT|위촉
APOLOGY_TMCNT|시말서횟수
APOLOGY|시말서
APOST|사도
APPLF_APPV_CMPLT_DT|신청서결재완료일시
APPLF_APPV_PGSS_STTUS_DVCD|신청서결재진행상태구분코드
APPLF_APPV_SUBMIT_DT|신청서결재상신일시
APPLF_DVCD|신청서구분코드
APPLF_NO|신청서번호
APPLF_RJCT_REASON|신청서반려사유
APPLF_TITLE|신청서제목
APPLF|신청서
APPLT_ADDR|지원자주소
APPLT_ALL_YN|지원자전체여부
APPLT_DTL_ADDR|지원자상세주소
APPLT_DVCD|지원자구분코드
APPLT_HP_NO|지원자핸드폰번호
APPLT_ID|지원자ID
APPLT_INPT_DVCD|지원자입력구분코드
APPLT_POST_NO|지원자우편번호
APPLT_PPNU|지원자인원
APPLT_TEL_NO|지원자전화번호
APPLT|지원자
APPL_ACNT_DVCD|신청회계구분코드
APPL_ACNT_YY|신청회계연도
APPL_AGDP_EPMT_YN|신청고령자고용여부
APPL_AMT_SM|신청금액합계
APPL_AMT|신청금액
APPL_APPL_NO|신청신청번호
APPL_APPV_DOC_ID|신청결재문서ID
APPL_APPV_DT|신청결재일시
APPL_APPV_STAF_NO|신청결재교직원번호
APPL_APTM_DVCD|신청발령구분코드
APPL_BEGIN_DT|신청시작일시
APPL_BEGIN_TIME|신청시작시간
APPL_BEGIN_YMD|신청시작일자
APPL_BF_CLAS_CNT|신청전분반수
APPL_BF_SMR10_CLAS_CNT|신청전1학기분반수
APPL_BF_SMR20_CLAS_CNT|신청전2학기분반수
APPL_BUDG_SEQ|신청예산순번
APPL_CANC_REASON|신청취소사유
APPL_CD|신청코드
APPL_CHARGE_AMT|신청수수료금액
APPL_CLAS_CNT|신청분반수
APPL_CMPLT_YMD|신청완료일자
APPL_DAYNIG_DVCD|신청주야구분코드
APPL_DEPT_CD|신청부서코드
APPL_DEPT_NM|신청부서명
APPL_DLNG_DT|신청처리일시
APPL_DLNG_DVCD|신청처리구분코드
APPL_DPMJ_CD|신청학과코드
APPL_DPMJ_DVCD|신청학과구분코드
APPL_DTL_SEQ|신청상세순번
APPL_DTMS|신청일시분초
APPL_DT|신청일시
APPL_DVCD|신청구분코드
APPL_DVID_TMCNT|신청분할횟수
APPL_ELEC_APPV_NO|신청전자결재번호
APPL_ELEC_CHAR_YMD|신청전자문자일자
APPL_ELEC_DOC_NO|신청전자문서번호
APPL_ELEC_DOC_YMD|신청전자문서일자
APPL_END_DT|신청종료일시
APPL_END_TIME|신청종료시간
APPL_END_YMD|신청종료일자
APPL_GRDE|신청학년
APPL_GROUP_CD|신청그룹코드
APPL_GROUP_NM|신청그룹명
APPL_GTJB_SPPT_TGTR_YN|신청취업지원대상자여부
APPL_GVUP_DVCD|신청포기구분코드
APPL_GVUP_REASON|신청포기사유
APPL_HDCT|신청인원수
APPL_HRS|신청시수
APPL_ID|신청ID
APPL_IPER|신청입력자
APPL_IRDS_AMT|신청증감금액
APPL_LMTT_DVCD|신청제한구분코드
APPL_MAGNT_DVCD|신청주체구분코드
APPL_MONTH|신청월
APPL_MOTV|신청동기
APPL_NM|신청명
APPL_NO|신청번호
APPL_OBSC_YN|신청장애여부
APPL_ODR|신청차수
APPL_OPTN_YN|신청옵션여부
APPL_ORG_CD|신청조직코드
APPL_PGSS_STTUS_DVCD|신청진행상태구분코드
APPL_POINT|신청학점
APPL_PRTY|신청단체
APPL_PSBL_HRS|신청가능시수
APPL_PSBL_YN|신청가능여부
APPL_PURP|신청목적
APPL_QTY|신청수량
APPL_QUALF_INFO|신청자격정보
APPL_REASON_DVCD|신청사유구분코드
APPL_REASON|신청사유
APPL_RLAT_DVCD_2|신청관계구분코드2
APPL_RLAT_DVCD_3|신청관계구분코드3
APPL_RSCHE|신청연구비
APPL_SBJT_ALL_SUCS_YN|신청과목전체합격여부
APPL_SBJT_CNT|신청과목수
APPL_SCDUL_CD|신청일정코드
APPL_SEQ|신청순번
APPL_SMR10_CLAS_CNT|신청1학기분반수
APPL_SMR20_CLAS_CNT|신청2학기분반수
APPL_SMR|신청학기
APPL_SM_AMT|신청합계금액
APPL_SNO_1|신청학번1
APPL_SNO_2|신청학번2
APPL_SNO_3|신청학번3
APPL_STAF_NO|신청교직원번호
APPL_STTUS_CD|신청상태코드
APPL_STTUS_DVCD_ARTC|신청상태구분코드항목
APPL_STTUS_DVCD|신청상태구분코드
APPL_SUBJT_CD|신청교과목코드
APPL_SUBJT_NM|신청교과목명
APPL_SUPL_AMT|신청공급금액
APPL_SURTX_AMT|신청부가세금액
APPL_TAMT|신청총액
APPL_TEMPR|신청온도
APPL_TEXT|신청내용
APPL_THEN_BUDG_BALC|신청당시예산잔액
APPL_THEN_DAYNIG_DVCD|신청당시주야구분코드
APPL_THEN_ORG_CD|신청당시조직코드
APPL_TITLE|신청제목
APPL_UNIT|신청단위
APPL_UNIV_CD|신청대학코드
APPL_UNLMT_CTCTJ_YN|신청무기계약직여부
APPL_USE_YN|신청사용여부
APPL_WORKP_CD|신청근무처코드
APPL_WORK_YMD|신청근무일자
APPL_YEAR|신청년도
APPL_YMD_ARTC|신청일자항목
APPL_YMD|신청일자
APPL_YN|신청여부
APPL_YY|신청연도
APPL|신청
APPO_APPO_YMD|임명임명일자
APPO_BEGIN_YMD|임명시작일자
APPO_END_YMD|임명종료일자
APPO_EXPY_YMD|임명만료일자
APPO_PL_ASTP_NM|임명자보직명
APPO|임명
APPRLT|결재선
APPTR_INPT_BEGIN_TIME|지원서입력시작시간
APPTR_INPT_BEGIN_YMD|지원서입력시작일자
APPTR_INPT_END_TIME|지원서입력종료시간
APPTR_INPT_END_YMD|지원서입력종료일자
APPTR_INPT_YMD|지원서입력일자
APPTR_RECE_MTHD|지원서접수방법
APPTR_RECE_TERM|지원서접수기간
APPTR|지원서
APPV1_ID|결재1ID
APPV1|결재1
APPV2_ID|결재2ID
APPV2|결재2
APPVLT_CD|결재선코드
APPVLT_NM|결재선명
APPVLT_SEQ|결재선순번
APPVLT|결재선
APPVR_ID|결재자ID
APPVR|결재자
APPV_APPL_DT|결재신청일시
APPV_APPL_NO|결재신청번호
APPV_CD|결재코드
APPV_CMPLT_DT|결재완료일시
APPV_CMPLT_YMD|결재완료일자
APPV_CONFM_DT|결재승인일시
APPV_CONFM_NO|결재승인번호
APPV_CONFM_YN|결재승인여부
APPV_DEPT_CD|결재부서코드
APPV_DLNG_KIND_DVCD|결재처리종류구분코드
APPV_DLNG_YMD|결재처리일자
APPV_DOC_ID|결재문서ID
APPV_DOC_NO|결재문서번호
APPV_DOC_TITLE|결재문서제목
APPV_DTMS|결재일시분초
APPV_DT|결재일시
APPV_DVCD|결재구분코드
APPV_FORM_CD|결재양식코드
APPV_FORM_KIND_DVCD|결재양식종류구분코드
APPV_FORM_NM|결재양식명
APPV_FORM_NO|결재양식번호
APPV_GROUP_CD|결재그룹코드
APPV_IP|결재IP
APPV_LNK_SEQ|결재연결순번
APPV_LOG_SEQ|결재로그순번
APPV_MTHD_DVCD|결재방법구분코드
APPV_NM|결재명
APPV_OFPS_NM|결재직위명
APPV_OPIN_DVCD|결재의견구분코드
APPV_OPIN_TEXT|결재의견내용
APPV_OPIN|결재의견
APPV_ORD|결재순서
APPV_PGSS_STTUS_DVCD|결재진행상태구분코드
APPV_POP_NM|결재팝업명
APPV_POP_SEQ|결재팝업순번
APPV_PRCR_ID|결재처리자ID
APPV_REASON|결재사유
APPV_SEQ|결재순번
APPV_STAF_NM|결재교직원명
APPV_STAF_NO|결재교직원번호
APPV_STTUS_CD|결재상태코드
APPV_STTUS_DVCD|결재상태구분코드
APPV_SUBMIT_DT|결재상신일시
APPV_SUBMIT_PL_ID|결재상신자ID
APPV_SYST_CD|결재시스템코드
APPV_TEXT|결재내용
APPV_TYPE_DVCD|결재유형구분코드
APPV_YMD|결재일자
APPV|결재
APRFS_CNSD_RESULT|부교수심의결과
APRFS_PPNU|부교수인원
APRFS_PROM_REQURM|부교수승진요건
APRFS|부교수
APRI_AMT|처분금액
APRI|처분
APTI_EXAM_DVCD|적성시험구분코드
APTI_TERR_DVCD|적성영역구분코드
APTI|적성
APTM_BASI|발령근거
APTM_BEGIN_YMD|발령시작일자
APTM_DVCD|발령구분코드
APTM_END_YMD|발령종료일자
APTM_LSDG_NO|발령대장번호
APTM_NO|발령번호
APTM_REQURM|발령요건
APTM_SEQ|발령순번
APTM_SN|발령일련번호
APTM_TEXT|발령내용
APTM_YMD|발령일자
APTM|발령
APT|아파트
APV_BASS_DCNT|연가기준일수
APV_BASS_DVCD|연가기준구분코드
APV_BASS_YMD|연가기준일자
APV_BEGIN_YMD|연가시작일자
APV_COMPENA|연가보상비
APV_COMPEN_AMT|연가보상금액
APV_DCNT|연가일수
APV_DVCD|연가구분코드
APV_END_YMD|연가종료일자
APV_REMA_DCNT|연가잔여일수
APV_RESPN_HRS|연가책임시수
APV_USE_DCNT|연가사용일수
APV_YY|연가연도
APV|연가
APWK|구인
APYFR_INVNTR_DVCD|출원자발명자구분코드
APYFR|출원자
APYF_NATION_CD|출원국가코드
APYF_NATION_CNT|출원국가수
APYF_NM|출원명
APYF_NO|출원번호
APYF_REG_DVCD|출원등록구분코드
APYF_REG_NATION_CD|출원등록국가코드
APYF_REG_RPNM|출원등록명의
APYF_SBJT_CD|출원과목코드
APYF_YMD|출원일자
APYF|출원
APY_DVCD|지망구분코드
APY_RANK|지망순위
APY|지망
ARACT_LOW|산학활동최저
ARACT|산학활동
ARA_AMT|연체금액
ARA_INTRT|연체이자
ARA_REASON|연체사유
ARA_YMD|연체일자
ARA|연체
ARCN_NCNT|에어컨갯수
ARCN|에어컨
AREA_PYCNT|면적평수
AREA_SQMT|면적제곱미터
AREA|면적
ARMY_NO|군입대번호
ARMY|군입대
ARRG_NO|정리번호
ARRG|정리
ARRIVPL|도착지
ARRIV_GUIDE_TIME|도착안내시간
ARRIV_ZONE_NM|도착지역명
ARRIV|도착
ARRV_IP|목적지IP
ARRV_PORT|목적지포트
ARRV|목적지
ARTA|산학업적
ARTC1_EVALU_YN|항목1심사여부
ARTC1|항목1
ARTC2_EVALU_YN|항목2심사여부
ARTC2|항목2
ARTC3_EVALU_YN|항목3심사여부
ARTC3|항목3
ARTC4_EVALU_YN|항목4심사여부
ARTC4|항목4
ARTC5_EVALU_YN|항목5심사여부
ARTC5|항목5
ARTC6_EVALU_YN|항목6심사여부
ARTC6|항목6
ARTC7_EVALU_YN|항목7심사여부
ARTC7|항목7
ARTC8_EVALU_YN|항목8심사여부
ARTC8|항목8
ARTC_ACCTO_1_PNT|항목별1점수
ARTC_ACCTO_2_PNT|항목별2점수
ARTC_ACCTO_3_PNT|항목별3점수
ARTC_ACCTO_4_PNT|항목별4점수
ARTC_CD|항목코드
ARTC_DESC|항목설명
ARTC_DISP_YN|항목표시여부
ARTC_DSTNCT_CD|항목구분코드
ARTC_DSTNCT_NM|항목구분명
ARTC_DVCD|항목구분코드
ARTC_INDV_PNT|항목개별점수
ARTC_NM|항목명
ARTC_NO|항목번호
ARTC_ORD|항목순서
ARTC_SCOR|항목배점
ARTC_SN|항목일련번호
ARTC_TEXT|항목내용
ARTC_TITLE|항목제목
ARTC|항목
ARTFLW_PAYT_YN|조화지급여부
ARTFLW|조화
ARTI_ACH_DVCD|산학업적구분코드
ARTI_ACH_MNGT_NO|산학업적관리번호
ARTI_ASET_NO|산학자산번호
ARTI_EVL_CALC_TEXT|산학평가계산내용
ARTI_FTM_CNT|산학전임수
ARTI_GENR_LOW_PNT|산학일반최저점수
ARTI_GENR_PNT|산학일반점수
ARTI_MIGR_STTUS_CD|산학이관상태코드
ARTI_PNT|산학점수
ARTI_PRFS_ACH_INLOK_CD_ARTC|산학교수업적연동코드항목
ARTI_PRFS_ACH_INLOK_CD|산학교수업적연동코드
ARTI_TRANF_PNT|산학대체점수
ARTI|산학
ARTR|산학영역
ART_GRSC_TOTL_LEC_HRS|예술대학원총강의시수
ART_GRSC_WEEK_RESP_LEC_HRS|예술대학원주담당강의시수
ART_MAJR_CD|예술전공코드
ART|예술
ASAV_DEDU_AMT|연금저축공제금액
ASAV_INCM_DEDU|연금저축소득공제
ASAV_TXDE|연금저축세액공제
ASAV|연금저축
ASCH_BSTOP_DSTNCT_CD|하교정류장구분코드
ASCH_DSTNCT_CD|하교구분코드
ASCH|하교
ASCO|보조비
ASCT|존속
ASDADASD|방방
ASET_BUSI_DVCD|자산사업구분코드
ASET_CARD_NO|자산카드번호
ASET_CD|자산코드
ASET_CLA_CD|자산분류코드
ASET_CREAT_DVCD|자산생성구분코드
ASET_DVCD|자산구분코드
ASET_EXCN_YN|자산집행여부
ASET_KIND_DVCD|자산종류구분코드
ASET_MIGR_YN|자산이관여부
ASET_NO|자산번호
ASET_SHPE_DVCD|자산형태구분코드
ASET_UNIT_DEPT_YN|자산단위부서여부
ASET|자산
ASGM|할당
ASLT_EVL_DVCD|절대평가구분코드
ASLT_EVL_PPNU|절대평가인원
ASLT_EVL_YN|절대평가여부
ASLT|절대
ASMT_KEEP_YN_ARTC|과제물보관여부항목
ASMT_KEEP_YN_DVCD|과제물보관여부구분코드
ASMT_KEEP_YN|과제물보관여부
ASMT_TEXT|과제물내용
ASMT|과제물
ASPRFS_PPNU|조교수인원
ASPRFS_QUALF_EVALU_TEXT|조교수자격심사내용
ASPRFS_QUALF_YN|조교수자격여부
ASPRFS|조교수
ASSD|보장구
ASSER_GROUP_NO|평가자그룹번호
ASSER_ID|평가자ID
ASSER_NM|평가자명
ASSER_OFITTL_CD|평가자직명코드
ASSER_PSCO|평가자만점
ASSER_SEQ|평가자순번
ASSER|평가자
ASSI|부심
ASSNM_TEXT|임무내용
ASSNM|임무
ASSO_ADMT_DVCD|공동인정구분코드
ASSO_AUTHR_NAME|공동저자성명
ASSO_BUSI_BEGIN_YMD|공동사업시작일자
ASSO_BUSI_END_YMD|공동사업종료일자
ASSO_ENDW_PL_CLA_DVCD|공동출연자분류구분코드
ASSO_HDCT_ARTC|공동인원수항목
ASSO_HDCT_NM|공동인원수명
ASSO_HDCT|공동인원수
ASSO_INVNTR_NM|공동발명자명
ASSO_PACP_YN|공동참여여부
ASSO_RCHER_CNT|공동연구원수
ASSO_RCHR_CNT|공동연구자수
ASSO_RCHR_NM|공동연구자명
ASSO_RCHR_NO|공동연구자번호
ASSO_RPNM|공동명의
ASSO_RPST_CNT|공동대표자수
ASSO_RSCH_RATE_DVCD|공동연구비율구분코드
ASSO_SEQ|공동순번
ASSO_TEC_HOLDER_CNT|공동기술보유자수
ASSO|공동
ASST_MAJR_APPL_DVCD|부전공신청구분코드
ASST_MAJR_CD|부전공코드
ASST_MAJR_GROUP_CD|부전공그룹코드
ASST_MAJR_UP_DEPT_GROUP_CD|부전공상위부서그룹코드
ASST_TXBK|부교재
ASST_UNIPRD_MATER|부총장사항
ASST_WORKER_ID|부작업자ID
ASST|부
ASTMT_DVCD|종별구분코드
ASTMT_GRD_DVCD|종별등급구분코드
ASTMT|종별
ASTNT_PPNU|조교인원
ASTNT|조교
ASTP_APPO_YMD|보직임명일자
ASTP_CD_ARTC|보직코드항목
ASTP_CD|보직코드
ASTP_CLA_DVCD|보직분류구분코드
ASTP_CMTE_ABBR_NM|보직위원회약어명
ASTP_CMTE_CD|보직위원회코드
ASTP_CMTE_DVCD|보직위원회구분코드
ASTP_CMTE_NM|보직위원회명
ASTP_DEPT_CD|보직부서코드
ASTP_DTAI|보직내역
ASTP_DVCD_ARTC|보직구분코드항목
ASTP_DVCD|보직구분코드
ASTP_EXPY_EXPT_YMD|보직만료예정일자
ASTP_EXPY_YMD|보직만료일자
ASTP_EXTY|보직수당
ASTP_NM|보직명
ASTP_POSIT_CD|보직소속코드
ASTP_SALC_CD|보직호봉코드
ASTP|보직
AS_MAT1_DWLD_DT|보조자료1다운로드일시
AS_MAT1_DWLD_TMCNT|보조자료1다운로드횟수
AS_MAT1_FILE_NM|보조자료1파일명
AS_MAT1_FLPTH|보조자료1파일경로
AS_MAT2_DWLD_DT|보조자료2다운로드일시
AS_MAT2_DWLD_TMCNT|보조자료2다운로드횟수
AS_MAT2_FILE_NM|보조자료2파일명
AS_MAT2_FLPTH|보조자료2파일경로
AS_MAT3_DWLD_DT|보조자료3다운로드일시
AS_MAT3_DWLD_TMCNT|보조자료3다운로드횟수
AS_MAT3_FILE_NM|보조자료3파일명
AS_MAT3_FLPTH|보조자료3파일경로
AS_MAT4_DWLD_DT|보조자료4다운로드일시
AS_MAT4_DWLD_TMCNT|보조자료4다운로드횟수
AS_MAT4_FILE_NM|보조자료4파일명
AS_MAT4_FLPTH|보조자료4파일경로
AS_MAT5_DWLD_DT|보조자료5다운로드일시
AS_MAT5_DWLD_TMCNT|보조자료5다운로드횟수
AS_MAT5_FILE_NM|보조자료5파일명
AS_MAT5_FLPTH|보조자료5파일경로
AS_MAT6_DWLD_DT|보조자료6다운로드일시
AS_MAT6_DWLD_TMCNT|보조자료6다운로드횟수
AS_MAT6_FILE_NM|보조자료6파일명
AS_MAT6_FLPTH|보조자료6파일경로
AS_MAT_ACTV_YN|보조자료활동여부
AS_MAT_APLN_YN_ARTC|보조자료활용여부항목
AS_MAT_APLN_YN|보조자료활용여부
AS_RCHER_CNT|보조연구원수
AS_RSCH_EXTY|보조연구수당
AS|보조
ATCH_DOCM|첨부서류
ATCH_FILE_1_NM|첨부파일1명
ATCH_FILE_1_PATH|첨부파일1경로
ATCH_FILE_2_NM|첨부파일2명
ATCH_FILE_2_PATH|첨부파일2경로
ATCH_FILE_3_NM|첨부파일3명
ATCH_FILE_3_PATH|첨부파일3경로
ATCH_FILE_4_NM|첨부파일4명
ATCH_FILE_4_PATH|첨부파일4경로
ATCH_FILE_5_NM|첨부파일5명
ATCH_FILE_5_PATH|첨부파일5경로
ATCH_FILE_DVCD|첨부파일구분코드
ATCH_FILE_ESSNTL_DVCD|첨부파일필수구분코드
ATCH_FILE_ESSNTL_YN|첨부파일필수여부
ATCH_FILE_NM_2_ARTC|첨부파일명2항목
ATCH_FILE_NM_ARTC|첨부파일명항목
ATCH_FILE_NM|첨부파일명
ATCH_FILE_SVR_PATH_2_ARTC|첨부파일서버경로2항목
ATCH_FILE_SVR_PATH_ARTC|첨부파일서버경로항목
ATCH_FILE_SVR_PATH|첨부파일서버경로
ATCH_FILE_TRANF_YN|첨부파일대체여부
ATCH_FILE_TYPE|첨부파일유형
ATCH_FILE_YN|첨부파일여부
ATCH_FLPTH|첨부파일경로
ATCH|첨부
ATDABS_PNT|출결점수
ATDABS_TMCNT|출결횟수
ATDABS|출결
ATDCB_CD|출석부코드
ATDCB_SRIAL_YET_INPT_TMCNT|출석부연속미입력횟수
ATDCB|출석부
ATDC_DVCD|참석구분코드
ATDC_PPNU|참석인원
ATDC_TMCNT|참석횟수
ATDC_YMD|참석일자
ATDC_YN_1|참석여부1
ATDC_YN_2|참석여부2
ATDC_YN_3|참석여부3
ATDC_YN_4|참석여부4
ATDC_YN_5|참석여부5
ATDC_YN_6|참석여부6
ATDC_YN_ARTC|참석여부항목
ATDC_YN|참석여부
ATDC|참석
ATDE_LT|참석자목록
ATDE|참석자
ATDN_BEGIN_TIME_DVCD|근태시작시간구분코드
ATDN_BEGIN_TIME|근태시작시간
ATDN_BEGIN_YMD|근태시작일자
ATDN_DCNT|근태일수
ATDN_DVCD|근태구분코드
ATDN_END_TIME_DVCD|근태종료시간구분코드
ATDN_END_TIME|근태종료시간
ATDN_END_YMD|근태종료일자
ATDN_PNT|근태점수
ATDN_REASON|근태사유
ATDN_TIME|근태시간
ATDN_TMCNT|근태횟수
ATDN_YMD|근태일자
ATDN|근태
ATENT|유의점
ATHN_INFO|인증서정보
ATHN_NEED_YN|인증서필요여부
ATHN|인증서
ATITD_PNT|태도점수
ATITD|태도
ATLEC_AMT|수강금액
ATLEC_APPL_CROV_POINT|수강신청이월학점
ATLEC_APPL_FAILIN_YN|수강신청탈락여부
ATLEC_APPL_INPT_DT|수강신청입력일시
ATLEC_APPL_INPT_ID|수강신청입력ID
ATLEC_APPL_IPSBL_YN|수강신청불가여부
ATLEC_APPL_LMTT_PPNU|수강신청제한인원
ATLEC_APPL_PPNU|수강신청인원
ATLEC_APPL_SUPLMT_POINT|수강신청추가학점
ATLEC_BEGIN_TIME|수강시작시간
ATLEC_BEGIN_YMD|수강시작일자
ATLEC_CFMT_SUBJT_DVCD|수강확정교과목구분코드
ATLEC_CREAT_YN|수강생성여부
ATLEC_DEL_DVCD|수강삭제구분코드
ATLEC_DEPT_CD|수강부서코드
ATLEC_DTAI_YN|수강내역여부
ATLEC_DVCD|수강구분코드
ATLEC_END_CD|수강종료코드
ATLEC_END_TIME|수강종료시간
ATLEC_END_YMD|수강종료일자
ATLEC_FAILIN_APLY_ODR|수강탈락적용차수
ATLEC_GRDE|수강학년
ATLEC_IDT_DVCD|수강신분구분코드
ATLEC_INPT_DVCD|수강입력구분코드
ATLEC_INQIRE_EXCL_YN|수강조회제외여부
ATLEC_LECT_NM|수강강좌명
ATLEC_LMTT_POINT|수강제한학점
ATLEC_ODR_DVCD|수강차수구분코드
ATLEC_POCA_YN|수강정원여부
ATLEC_POCA|수강정원
ATLEC_POINT|수강학점
ATLEC_PPNU_AVG|수강인원평균
ATLEC_PPNU|수강인원
ATLEC_PSBL_REASON_DVCD|수강가능사유구분코드
ATLEC_REF_MAT|수강참고자료
ATLEC_STUD_CNT_ARTC|수강학생수항목
ATLEC_STUD_CNT|수강학생수
ATLEC_SUCS_DT|수강합격일시
